,Date,TSLA
816,2013-09-25,25.126700038909913
817,2013-09-26,25.3849800491333
818,2013-09-27,25.655760049819946
819,2013-09-30,25.93092004776001
820,2013-10-01,26.178120031356812
821,2013-10-02,26.38650001525879
822,2013-10-03,26.55752000808716
823,2013-10-04,26.752999992370604
824,2013-10-07,26.949459972381593
825,2013-10-08,27.114419956207275
826,2013-10-09,27.26897996902466
827,2013-10-10,27.43495994567871
828,2013-10-11,27.617179965972902
829,2013-10-14,27.80213996887207
830,2013-10-15,27.984559955596925
831,2013-10-16,28.157519969940186
832,2013-10-17,28.302459983825685
833,2013-10-18,28.459999980926515
834,2013-10-21,28.59529998779297
835,2013-10-22,28.74285997390747
836,2013-10-23,28.88667999267578
837,2013-10-24,29.04329999923706
838,2013-10-25,29.19187999725342
839,2013-10-28,29.322899990081787
840,2013-10-29,29.447759990692138
841,2013-10-30,29.56609998703003
842,2013-10-31,29.697040004730226
843,2013-11-01,29.82591999053955
844,2013-11-04,29.97996000289917
845,2013-11-05,30.132980003356934
846,2013-11-06,30.230900001525878
847,2013-11-07,30.303660011291505
848,2013-11-08,30.370200004577637
849,2013-11-11,30.458300018310545
850,2013-11-12,30.53480001449585
851,2013-11-13,30.609220008850098
852,2013-11-14,30.67962001800537
853,2013-11-15,30.739080028533934
854,2013-11-18,30.76374002456665
855,2013-11-19,30.80120002746582
856,2013-11-20,30.80906002044678
857,2013-11-21,30.81762002944946
858,2013-11-22,30.829900016784666
859,2013-11-25,30.831400012969972
860,2013-11-26,30.82918001174927
861,2013-11-27,30.836160011291504
862,2013-11-29,30.846180000305175
863,2013-12-02,30.84329999923706
864,2013-12-03,30.872900009155273
865,2013-12-04,30.89628002166748
866,2013-12-05,30.959140033721923
867,2013-12-06,30.99336004257202
868,2013-12-09,31.03850004196167
869,2013-12-10,31.083520030975343
870,2013-12-11,31.117960033416747
871,2013-12-12,31.167420024871827
872,2013-12-13,31.2193200302124
873,2013-12-16,31.267060031890868
874,2013-12-17,31.313200035095214
875,2013-12-18,31.339920043945312
876,2013-12-19,31.35788003921509
877,2013-12-20,31.375800037384032
878,2013-12-23,31.391800022125246
879,2013-12-24,31.418620014190672
880,2013-12-26,31.440260009765623
881,2013-12-27,31.458200016021728
882,2013-12-30,31.49462001800537
883,2013-12-31,31.48852003097534
884,2014-01-02,31.482720031738282
885,2014-01-03,31.48708003997803
886,2014-01-06,31.490220031738282
887,2014-01-07,31.51022003173828
888,2014-01-08,31.533440036773683
889,2014-01-09,31.544500045776367
890,2014-01-10,31.546140041351318
891,2014-01-13,31.525660037994385
892,2014-01-14,31.5524800491333
893,2014-01-15,31.566540050506593
894,2014-01-16,31.584800052642823
895,2014-01-17,31.5963800239563
896,2014-01-21,31.6157200050354
897,2014-01-22,31.639940013885496
898,2014-01-23,31.67081998825073
899,2014-01-24,31.68201997756958
900,2014-01-27,31.68337999343872
901,2014-01-28,31.698899974822996
902,2014-01-29,31.70949998855591
903,2014-01-30,31.74123998641968
904,2014-01-31,31.782660007476807
905,2014-02-03,31.804140033721925
906,2014-02-04,31.83456003189087
907,2014-02-05,31.853540019989012
908,2014-02-06,31.87921998977661
909,2014-02-07,31.919119968414307
910,2014-02-10,31.979779987335206
911,2014-02-11,32.04058000564575
912,2014-02-12,32.07538000106811
913,2014-02-13,32.10785997390747
914,2014-02-14,32.14209997177124
915,2014-02-18,32.184839992523194
916,2014-02-19,32.20163999557495
917,2014-02-20,32.24429998397827
918,2014-02-21,32.28169996261597
919,2014-02-24,32.33025995254516
920,2014-02-25,32.44025995254517
921,2014-02-26,32.58435995101929
922,2014-02-27,32.742819957733154
923,2014-02-28,32.87047998428345
924,2014-03-03,33.005459995269774
925,2014-03-04,33.165679988861086
926,2014-03-05,33.33343999862671
927,2014-03-06,33.49346002578736
928,2014-03-07,33.62848001480103
929,2014-03-10,33.74672002792359
930,2014-03-11,33.847660045623776
931,2014-03-12,33.96352003097534
932,2014-03-13,34.0735000038147
933,2014-03-14,34.168640003204345
934,2014-03-17,34.29140001296997
935,2014-03-18,34.42840002059936
936,2014-03-19,34.57107999801636
937,2014-03-20,34.69459997177124
938,2014-03-21,34.81305997848511
939,2014-03-24,34.927679996490475
940,2014-03-25,35.03961999893188
941,2014-03-26,35.14709999084473
942,2014-03-27,35.24185998916626
943,2014-03-28,35.34225999832153
944,2014-03-31,35.40875997543335
945,2014-04-01,35.48907999038696
946,2014-04-02,35.647339973449704
947,2014-04-03,35.81859998703003
948,2014-04-04,35.96715997695923
949,2014-04-07,36.09279998779297
950,2014-04-08,36.24811998367309
951,2014-04-09,36.40458000183106
952,2014-04-10,36.53776000976563
953,2014-04-11,36.674420013427735
954,2014-04-14,36.8274400138855
955,2014-04-15,36.96308002471924
956,2014-04-16,37.11908000946045
957,2014-04-17,37.27112001419067
958,2014-04-21,37.43712001800537
959,2014-04-22,37.63272003173828
960,2014-04-23,37.80770002365112
961,2014-04-24,37.96954000473023
962,2014-04-25,38.11468002319336
963,2014-04-28,38.263360023498535
964,2014-04-29,38.387800006866456
965,2014-04-30,38.525679988861086
966,2014-05-01,38.66017999649048
967,2014-05-02,38.80727998733521
968,2014-05-05,38.95729997634888
969,2014-05-06,39.08747999191284
970,2014-05-07,39.21087999343872
971,2014-05-08,39.2731199836731
972,2014-05-09,39.342339973449704
973,2014-05-12,39.41579996109009
974,2014-05-13,39.49119997024536
975,2014-05-14,39.57647996902466
976,2014-05-15,39.67221996307373
977,2014-05-16,39.76885995864868
978,2014-05-19,39.87393995285034
979,2014-05-20,39.96171997070312
980,2014-05-21,40.04961996078491
981,2014-05-22,40.15713996887207
982,2014-05-23,40.266859951019285
983,2014-05-27,40.389119949340824
984,2014-05-28,40.50939994812012
985,2014-05-29,40.63075994491577
986,2014-05-30,40.75229995727539
987,2014-06-02,40.86297994613648
988,2014-06-03,40.97029993057251
989,2014-06-04,41.08321992874146
990,2014-06-05,41.205579948425296
991,2014-06-06,41.34323993682861
992,2014-06-09,41.43131992340088
993,2014-06-10,41.507659912109375
994,2014-06-11,41.57465991973877
995,2014-06-12,41.64167991638183
996,2014-06-13,41.701159934997555
997,2014-06-16,41.793259925842285
998,2014-06-17,41.89359992980957
999,2014-06-18,41.99863994598389
1000,2014-06-19,42.114979934692386
1001,2014-06-20,42.21739994049072
1002,2014-06-23,42.341379928588864
1003,2014-06-24,42.440699920654296
1004,2014-06-25,42.55165988922119
1005,2014-06-26,42.66863986968994
1006,2014-06-27,42.78929988861084
1007,2014-06-30,42.92057991027832
1008,2014-07-01,43.043259925842285
1009,2014-07-02,43.12905994415283
1010,2014-07-03,43.19443992614746
1011,2014-07-07,43.24651992797852
1012,2014-07-08,43.29401992797852
1013,2014-07-09,43.340879936218265
1014,2014-07-10,43.383339920043944
1015,2014-07-11,43.412199897766115
1016,2014-07-14,43.4783198928833
1017,2014-07-15,43.4975399017334
1018,2014-07-16,43.51265991210938
1019,2014-07-17,43.50815994262695
1020,2014-07-18,43.45219997406006
1021,2014-07-21,43.387280006408695
1022,2014-07-22,43.32136001586914
1023,2014-07-23,43.2767200088501
1024,2014-07-24,43.22268001556397
1025,2014-07-25,43.16014003753662
1026,2014-07-28,43.10446002960205
1027,2014-07-29,43.04860000610351
1028,2014-07-30,43.01402000427246
1029,2014-07-31,42.98293998718262
1030,2014-08-01,42.98065998077393
1031,2014-08-04,42.97471996307373
1032,2014-08-05,42.97611999511719
1033,2014-08-06,43.01203998565674
1034,2014-08-07,43.04885997772217
1035,2014-08-08,43.06503997802734
1036,2014-08-11,43.11199996948242
1037,2014-08-12,43.16209999084472
1038,2014-08-13,43.22493999481201
1039,2014-08-14,43.30736000061035
1040,2014-08-15,43.39049999237061
1041,2014-08-18,43.484459991455076
1042,2014-08-19,43.58333999633789
1043,2014-08-20,43.670019989013674
1044,2014-08-21,43.76180000305176
1045,2014-08-22,43.84141998291015
1046,2014-08-25,43.905939979553224
1047,2014-08-26,43.97861995697021
1048,2014-08-27,44.08065998077392
1049,2014-08-28,44.19333995819092
1050,2014-08-29,44.301819953918454
1051,2014-09-02,44.43619995117187
1052,2014-09-03,44.59019992828369
1053,2014-09-04,44.75471992492676
1054,2014-09-05,44.91331993103027
1055,2014-09-08,45.089719924926754
1056,2014-09-09,45.24845993041992
1057,2014-09-10,45.414419937133786
1058,2014-09-11,45.56627994537354
1059,2014-09-12,45.68739994049072
1060,2014-09-15,45.77913993835449
1061,2014-09-16,45.884899940490726
1062,2014-09-17,46.00795993804932
1063,2014-09-18,46.1385799407959
1064,2014-09-19,46.24337993621826
1065,2014-09-22,46.32765995025635
1066,2014-09-23,46.4130199432373
1067,2014-09-24,46.49547996520996
1068,2014-09-25,46.55615997314453
1069,2014-09-26,46.63479995727539
1070,2014-09-29,46.72261993408203
1071,2014-09-30,46.8507999420166
1072,2014-10-01,46.96675994873047
1073,2014-10-02,47.100259971618655
1074,2014-10-03,47.230359954833986
1075,2014-10-06,47.37035995483399
1076,2014-10-07,47.51231998443603
1077,2014-10-08,47.647759971618655
1078,2014-10-09,47.769599990844725
1079,2014-10-10,47.85281997680664
1080,2014-10-13,47.90309997558594
1081,2014-10-14,47.94745994567871
1082,2014-10-15,47.992259941101075
1083,2014-10-16,48.02183994293213
1084,2014-10-17,48.05631992340088
1085,2014-10-20,48.09677993774414
1086,2014-10-21,48.15191993713379
1087,2014-10-22,48.20471996307373
1088,2014-10-23,48.26541996002197
1089,2014-10-24,48.32791996002197
1090,2014-10-27,48.35745994567871
1091,2014-10-28,48.426659965515135
1092,2014-10-29,48.4922399520874
1093,2014-10-30,48.56495994567871
1094,2014-10-31,48.63941993713379
1095,2014-11-03,48.71755996704101
1096,2014-11-04,48.78257995605469
1097,2014-11-05,48.795299949645994
1098,2014-11-06,48.81439994812012
1099,2014-11-07,48.84055995941162
1100,2014-11-10,48.868839988708494
1101,2014-11-11,48.91181999206543
1102,2014-11-12,48.935579986572264
1103,2014-11-13,48.973979988098144
1104,2014-11-14,49.01756000518799
1105,2014-11-17,49.0543200302124
1106,2014-11-18,49.091600036621095
1107,2014-11-19,49.10696002960205
1108,2014-11-20,49.12494003295898
1109,2014-11-21,49.151640014648436
1110,2014-11-24,49.18658004760742
1111,2014-11-25,49.237440032958986
1112,2014-11-26,49.29618003845215
1113,2014-11-28,49.33910003662109
1114,2014-12-01,49.36346004486084
1115,2014-12-02,49.39006004333496
1116,2014-12-03,49.3952600479126
1117,2014-12-04,49.41266002655029
1118,2014-12-05,49.4257600402832
1119,2014-12-08,49.42368003845215
1120,2014-12-09,49.41742000579834
1121,2014-12-10,49.39601997375488
1122,2014-12-11,49.3746199798584
1123,2014-12-12,49.34363998413086
1124,2014-12-15,49.30463996887207
1125,2014-12-16,49.25311996459961
1126,2014-12-17,49.215119972229004
1127,2014-12-18,49.201619987487796
1128,2014-12-19,49.18236000061035
1129,2014-12-22,49.18096000671387
1130,2014-12-23,49.15636001586914
1131,2014-12-24,49.12384002685547
1132,2014-12-26,49.1025
1133,2014-12-29,49.056059989929196
1134,2014-12-30,48.995739974975585
1135,2014-12-31,48.944299964904786
1136,2015-01-02,48.864279975891115
1137,2015-01-05,48.76453998565674
1138,2015-01-06,48.666479988098146
1139,2015-01-07,48.56561996459961
1140,2015-01-08,48.462839965820315
1141,2015-01-09,48.35627998352051
1142,2015-01-12,48.24717998504639
1143,2015-01-13,48.144259986877444
1144,2015-01-14,48.02095996856689
1145,2015-01-15,47.89113998413086
1146,2015-01-16,47.75217998504639
1147,2015-01-20,47.61256000518799
1148,2015-01-21,47.479199981689455
1149,2015-01-22,47.354720001220706
1150,2015-01-23,47.21790000915527
1151,2015-01-26,47.062760009765626
1152,2015-01-27,46.91234001159668
1153,2015-01-28,46.73900001525879
1154,2015-01-29,46.59462001800537
1155,2015-01-30,46.43760002136231
1156,2015-02-02,46.30252002716065
1157,2015-02-03,46.17704002380371
1158,2015-02-04,46.05352001190185
1159,2015-02-05,45.9371000289917
1160,2015-02-06,45.864100036621096
1161,2015-02-09,45.77758003234863
1162,2015-02-10,45.687400016784665
1163,2015-02-11,45.58536003112793
1164,2015-02-12,45.4724800491333
1165,2015-02-13,45.37996006011963
1166,2015-02-17,45.287840042114254
1167,2015-02-18,45.19248001098633
1168,2015-02-19,45.122000007629396
1169,2015-02-20,45.06302001953125
1170,2015-02-23,44.98718002319336
1171,2015-02-24,44.910040016174314
1172,2015-02-25,44.837080001831055
1173,2015-02-26,44.74861999511719
1174,2015-02-27,44.64487998962402
1175,2015-03-02,44.518299980163576
1176,2015-03-03,44.39827995300293
1177,2015-03-04,44.284599952697754
1178,2015-03-05,44.17183994293213
1179,2015-03-06,44.08577995300293
1180,2015-03-09,44.01835994720459
1181,2015-03-10,43.94487995147705
1182,2015-03-11,43.87295997619629
1183,2015-03-12,43.802399978637695
1184,2015-03-13,43.724799995422366
1185,2015-03-16,43.655259971618655
1186,2015-03-17,43.57403995513916
1187,2015-03-18,43.513259925842284
1188,2015-03-19,43.43397994995117
1189,2015-03-20,43.35965995788574
1190,2015-03-23,43.315579948425295
1191,2015-03-24,43.23347995758056
1192,2015-03-25,43.145879974365236
1193,2015-03-26,43.04937999725342
1194,2015-03-27,42.935979995727536
1195,2015-03-30,42.831939964294435
1196,2015-03-31,42.73161998748779
1197,2015-04-01,42.64486000061035
1198,2015-04-02,42.54442001342773
1199,2015-04-06,42.47021999359131
1200,2015-04-07,42.39285999298096
1201,2015-04-08,42.30604000091553
1202,2015-04-09,42.22802001953125
1203,2015-04-10,42.14642002105713
1204,2015-04-13,42.04862003326416
1205,2015-04-14,41.95558002471924
1206,2015-04-15,41.855840034484864
1207,2015-04-16,41.77376003265381
1208,2015-04-17,41.689920043945314
1209,2015-04-20,41.61490005493164
1210,2015-04-21,41.54028003692627
1211,2015-04-22,41.48298004150391
1212,2015-04-23,41.42330005645752
1213,2015-04-24,41.371120071411134
1214,2015-04-27,41.37094009399414
1215,2015-04-28,41.36904010772705
1216,2015-04-29,41.375340118408204
1217,2015-04-30,41.370880126953125
1218,2015-05-01,41.37552013397217
1219,2015-05-04,41.40782012939453
1220,2015-05-05,41.4399401473999
1221,2015-05-06,41.48112014770508
1222,2015-05-07,41.53696014404297
1223,2015-05-08,41.59618011474609
1224,2015-05-11,41.667080116271975
1225,2015-05-12,41.760940132141116
1226,2015-05-13,41.83566013336181
1227,2015-05-14,41.8873401260376
1228,2015-05-15,41.94644012451172
1229,2015-05-18,41.998740119934084
1230,2015-05-19,42.05108013153076
1231,2015-05-20,42.09526012420654
1232,2015-05-21,42.13086013793945
1233,2015-05-22,42.174900169372556
1234,2015-05-26,42.22536018371582
1235,2015-05-27,42.275400199890136
1236,2015-05-28,42.339680213928226
1237,2015-05-29,42.42110019683838
1238,2015-06-01,42.49744018554688
1239,2015-06-02,42.57224018096924
1240,2015-06-03,42.64898017883301
1241,2015-06-04,42.72750015258789
1242,2015-06-05,42.82136013031006
1243,2015-06-08,42.92544013977051
1244,2015-06-09,43.05206016540527
1245,2015-06-10,43.16972015380859
1246,2015-06-11,43.28640018463135
1247,2015-06-12,43.40392017364502
1248,2015-06-15,43.511540184020994
1249,2015-06-16,43.6145401763916
1250,2015-06-17,43.73278018951416
1251,2015-06-18,43.843460159301756
1252,2015-06-19,43.95652015686035
1253,2015-06-22,44.07736015319824
1254,2015-06-23,44.20230014801025
1255,2015-06-24,44.32544013977051
1256,2015-06-25,44.44114013671875
1257,2015-06-26,44.53860012054443
1258,2015-06-29,44.62554012298584
1259,2015-06-30,44.72008010864258
1260,2015-07-01,44.823660125732424
1261,2015-07-02,44.94874015808105
1262,2015-07-06,45.075600166320804
1263,2015-07-07,45.18576015472412
1264,2015-07-08,45.28992015838623
1265,2015-07-09,45.3982201385498
1266,2015-07-10,45.5078201675415
1267,2015-07-13,45.623220176696776
1268,2015-07-14,45.731100196838376
1269,2015-07-15,45.82316017150879
1270,2015-07-16,45.941840171813965
1271,2015-07-17,46.08294017791748
1272,2015-07-20,46.23994018554688
1273,2015-07-21,46.35910018920899
1274,2015-07-22,46.48816020965576
1275,2015-07-23,46.627900199890135
1276,2015-07-24,46.759600219726565
1277,2015-07-27,46.8607402420044
1278,2015-07-28,46.9891202545166
1279,2015-07-29,47.12900024414063
1280,2015-07-30,47.280820274353026
1281,2015-07-31,47.432480278015134
1282,2015-08-03,47.564980278015135
1283,2015-08-04,47.715400276184084
1284,2015-08-05,47.87830028533936
1285,2015-08-06,47.97916030883789
1286,2015-08-07,48.074720306396486
1287,2015-08-10,48.15558032989502
1288,2015-08-11,48.23902030944824
1289,2015-08-12,48.31920028686523
1290,2015-08-13,48.404960289001465
1291,2015-08-14,48.48782028198242
1292,2015-08-17,48.60920028686523
1293,2015-08-18,48.74982028961182
1294,2015-08-19,48.89032028198242
1295,2015-08-20,48.99354030609131
1296,2015-08-21,49.07754028320313
1297,2015-08-24,49.14010025024414
1298,2015-08-25,49.19816024780273
1299,2015-08-26,49.24164024353027
1300,2015-08-27,49.321120223999024
1301,2015-08-28,49.402740211486815
1302,2015-08-31,49.48068019866943
1303,2015-09-01,49.53614021301269
1304,2015-09-02,49.61196018218994
1305,2015-09-03,49.688180160522464
1306,2015-09-04,49.7563801574707
1307,2015-09-08,49.83932014465332
1308,2015-09-09,49.92356014251709
1309,2015-09-10,50.00998012542725
1310,2015-09-11,50.091640129089356
1311,2015-09-14,50.15914012908936
1312,2015-09-15,50.22908012390137
1313,2015-09-16,50.31672012329101
1314,2015-09-17,50.377760124206546
1315,2015-09-18,50.43804012298584
1316,2015-09-21,50.50154010772705
1317,2015-09-22,50.571320114135744
1318,2015-09-23,50.64138011932373
1319,2015-09-24,50.70660011291504
1320,2015-09-25,50.754520111083984
1321,2015-09-28,50.790520133972166
1322,2015-09-29,50.8102201461792
1323,2015-09-30,50.833800163269046
1324,2015-10-01,50.834580192565916
1325,2015-10-02,50.84024017333984
1326,2015-10-05,50.84618015289307
1327,2015-10-06,50.84090015411377
1328,2015-10-07,50.80714012145996
1329,2015-10-08,50.76308013916016
1330,2015-10-09,50.710180130004886
1331,2015-10-12,50.652640151977536
1332,2015-10-13,50.59990013122559
1333,2015-10-14,50.53820011138916
1334,2015-10-15,50.4859001159668
1335,2015-10-16,50.445060119628906
1336,2015-10-19,50.398360099792484
1337,2015-10-20,50.32282009124756
1338,2015-10-21,50.24410011291504
1339,2015-10-22,50.170840148925784
1340,2015-10-23,50.09104015350342
1341,2015-10-26,50.0297201538086
1342,2015-10-27,49.952140159606934
1343,2015-10-28,49.86548015594482
1344,2015-10-29,49.77674015045166
1345,2015-10-30,49.689200172424314
1346,2015-11-02,49.613960151672366
1347,2015-11-03,49.529280128479
1348,2015-11-04,49.49178012847901
1349,2015-11-05,49.44908012390137
1350,2015-11-06,49.392980117797855
1351,2015-11-09,49.31986015319824
1352,2015-11-10,49.227840156555175
1353,2015-11-11,49.14642017364502
1354,2015-11-12,49.036960182189944
1355,2015-11-13,48.921000175476074
1356,2015-11-16,48.812040176391605
1357,2015-11-17,48.705860176086425
1358,2015-11-18,48.623960189819336
1359,2015-11-19,48.53104019165039
1360,2015-11-20,48.43276016235352
1361,2015-11-23,48.30822013854981
1362,2015-11-24,48.18528015136719
1363,2015-11-25,48.108800163269045
1364,2015-11-27,48.062100143432616
1365,2015-11-30,48.006780128479
1366,2015-12-01,47.962860107421875
1367,2015-12-02,47.90252010345459
1368,2015-12-03,47.83664009094238
1369,2015-12-04,47.771120109558105
1370,2015-12-07,47.70002014160156
1371,2015-12-08,47.60414016723633
1372,2015-12-09,47.488660163879395
1373,2015-12-10,47.4092601776123
1374,2015-12-11,47.30756015777588
1375,2015-12-14,47.210320167541504
1376,2015-12-15,47.121680145263674
1377,2015-12-16,47.08468013763428
1378,2015-12-17,47.02182014465332
1379,2015-12-18,46.95510013580322
1380,2015-12-21,46.88664012908936
1381,2015-12-22,46.81424015045166
1382,2015-12-23,46.753660125732424
1383,2015-12-24,46.682240104675294
1384,2015-12-28,46.599880104064944
1385,2015-12-29,46.58200008392334
1386,2015-12-30,46.573160095214845
1387,2015-12-31,46.57090007781982
1388,2016-01-04,46.54298007965088
1389,2016-01-05,46.51350009918213
1390,2016-01-06,46.46656009674072
1391,2016-01-07,46.41156009674072
1392,2016-01-08,46.32358009338379
1393,2016-01-11,46.21784008026123
1394,2016-01-12,46.12728008270264
1395,2016-01-13,46.04354007720947
1396,2016-01-14,45.99436008453369
1397,2016-01-15,45.96660011291504
1398,2016-01-19,45.93598011016846
1399,2016-01-20,45.883700141906736
1400,2016-01-21,45.79766014099121
1401,2016-01-22,45.70580013275146
1402,2016-01-25,45.600440139770505
1403,2016-01-26,45.510300140380856
1404,2016-01-27,45.39106014251709
1405,2016-01-28,45.27932014465332
1406,2016-01-29,45.17786014556885
1407,2016-02-01,45.07540016174316
1408,2016-02-02,44.94314014434814
1409,2016-02-03,44.79314014434814
1410,2016-02-04,44.64332015991211
1411,2016-02-05,44.46214015960693
1412,2016-02-08,44.25098014831543
1413,2016-02-09,44.02298013687134
1414,2016-02-10,43.786180114746095
1415,2016-02-11,43.565880107879636
1416,2016-02-12,43.33956010818481
1417,2016-02-16,43.12802011489868
1418,2016-02-17,42.94326009750366
1419,2016-02-18,42.75056009292602
1420,2016-02-19,42.5699001121521
1421,2016-02-22,42.428520107269286
1422,2016-02-23,42.28964010238647
1423,2016-02-24,42.15084009170532
1424,2016-02-25,42.04594007492065
1425,2016-02-26,41.93148008346557
1426,2016-02-29,41.823040103912355
1427,2016-03-01,41.71282011032105
1428,2016-03-02,41.62558012008667
1429,2016-03-03,41.56362009048462
1430,2016-03-04,41.52432008743286
1431,2016-03-07,41.503740062713625
1432,2016-03-08,41.47044008255005
1433,2016-03-09,41.454120082855226
1434,2016-03-10,41.42186006546021
1435,2016-03-11,41.38284006118774
1436,2016-03-14,41.356940059661866
1437,2016-03-15,41.367560062408444
1438,2016-03-16,41.39124006271362
1439,2016-03-17,41.42056005477905
1440,2016-03-18,41.467860050201416
1441,2016-03-21,41.513980083465576
1442,2016-03-22,41.561760082244874
1443,2016-03-23,41.581000080108645
1444,2016-03-24,41.61324007034302
1445,2016-03-28,41.65990003585816
1446,2016-03-29,41.69258005142212
1447,2016-03-30,41.72966005325318
1448,2016-03-31,41.72594003677368
1449,2016-04-01,41.73758005142212
1450,2016-04-04,41.76684003829956
1451,2016-04-05,41.827120037078856
1452,2016-04-06,41.92496004104614
1453,2016-04-07,42.00120000839233
1454,2016-04-08,42.075459995269775
1455,2016-04-11,42.16092000961304
1456,2016-04-12,42.227940006256105
1457,2016-04-13,42.3089999961853
1458,2016-04-14,42.37058000564575
1459,2016-04-15,42.4360000038147
1460,2016-04-18,42.50374002456665
1461,2016-04-19,42.56298002243042
1462,2016-04-20,42.62642000198364
1463,2016-04-21,42.663719997406005
1464,2016-04-22,42.70800001144409
1465,2016-04-25,42.751120014190676
1466,2016-04-26,42.78422002792358
1467,2016-04-27,42.82318002700806
1468,2016-04-28,42.85318002700806
1469,2016-04-29,42.873940029144286
1470,2016-05-02,42.895280017852784
1471,2016-05-03,42.90648000717163
1472,2016-05-04,42.902560024261476
1473,2016-05-05,42.871480007171634
1474,2016-05-06,42.86730001449585
1475,2016-05-09,42.84798002243042
1476,2016-05-10,42.82318002700806
1477,2016-05-11,42.77208002090454
1478,2016-05-12,42.719860019683836
1479,2016-05-13,42.6741600227356
1480,2016-05-16,42.62562002182007
1481,2016-05-17,42.57503999710083
1482,2016-05-18,42.53798002243042
1483,2016-05-19,42.50726003646851
1484,2016-05-20,42.48992002487183
1485,2016-05-23,42.44798002243042
1486,2016-05-24,42.40762002944946
1487,2016-05-25,42.3667600440979
1488,2016-05-26,42.37018003463745
1489,2016-05-27,42.36940004348755
1490,2016-05-31,42.37778005599976
1491,2016-06-01,42.385600032806394
1492,2016-06-02,42.401520023345945
1493,2016-06-03,42.42380002975464
1494,2016-06-06,42.44522005081177
1495,2016-06-07,42.50928003311157
1496,2016-06-08,42.567960033416746
1497,2016-06-09,42.61670003890991
1498,2016-06-10,42.64484003067017
1499,2016-06-13,42.683180027008056
1500,2016-06-14,42.713160037994385
1501,2016-06-15,42.74346006393433
1502,2016-06-16,42.78656003952026
1503,2016-06-17,42.830380039215086
1504,2016-06-20,42.89364004135132
1505,2016-06-21,42.95346006393433
1506,2016-06-22,42.96438005447388
1507,2016-06-23,42.96330003738403
1508,2016-06-24,42.98404005050659
1509,2016-06-27,43.03418004989624
1510,2016-06-28,43.08710004806519
1511,2016-06-29,43.18228002548218
1512,2016-06-30,43.310860042572024
1513,2016-07-01,43.447360038757324
1514,2016-07-05,43.587980060577394
1515,2016-07-06,43.7159200668335
1516,2016-07-07,43.84572006225586
1517,2016-07-08,43.968940048217775
1518,2016-07-11,44.08114006042481
1519,2016-07-12,44.196900062561035
1520,2016-07-13,44.308800048828125
1521,2016-07-14,44.39638004302979
1522,2016-07-15,44.4827600479126
1523,2016-07-18,44.57726005554199
1524,2016-07-19,44.65292003631592
1525,2016-07-20,44.728960037231445
1526,2016-07-21,44.78610000610352
1527,2016-07-22,44.85793998718262
1528,2016-07-25,44.94127998352051
1529,2016-07-26,45.00881999969482
1530,2016-07-27,45.06372001647949
1531,2016-07-28,45.11436004638672
1532,2016-07-29,45.17874004364014
1533,2016-08-01,45.2213200378418
1534,2016-08-02,45.265360031127926
1535,2016-08-03,45.30194004058838
1536,2016-08-04,45.3328600692749
1537,2016-08-05,45.35624008178711
1538,2016-08-08,45.364700050354
1539,2016-08-09,45.37010005950928
1540,2016-08-10,45.3559200668335
1541,2016-08-11,45.32910003662109
1542,2016-08-12,45.31184005737305
1543,2016-08-15,45.3178600692749
1544,2016-08-16,45.309580078125
1545,2016-08-17,45.29554008483887
1546,2016-08-18,45.28230007171631
1547,2016-08-19,45.2785200881958
1548,2016-08-22,45.264840087890626
1549,2016-08-23,45.23934005737305
1550,2016-08-24,45.19060005187988
1551,2016-08-25,45.121580047607424
1552,2016-08-26,45.03072006225586
1553,2016-08-29,44.946720085144044
1554,2016-08-30,44.86926010131836
1555,2016-08-31,44.79344009399414
1556,2016-09-01,44.69934009552002
1557,2016-09-02,44.58584011077881
1558,2016-09-06,44.48778011322022
1559,2016-09-07,44.38218009948731
1560,2016-09-08,44.269140090942386
1561,2016-09-09,44.16334011077881
1562,2016-09-12,44.06000011444092
1563,2016-09-13,43.95552009582519
1564,2016-09-14,43.84084011077881
1565,2016-09-15,43.738040122985836
1566,2016-09-16,43.64136013031006
1567,2016-09-19,43.551100158691405
1568,2016-09-20,43.464960174560545
1569,2016-09-21,43.393880157470704
1570,2016-09-22,43.323140144348145
1571,2016-09-23,43.27340015411377
1572,2016-09-26,43.24626014709472
1573,2016-09-27,43.234820137023924
1574,2016-09-28,43.21750015258789
1575,2016-09-29,43.20106014251709
1576,2016-09-30,43.19174015045166
1577,2016-10-03,43.20122016906738
1578,2016-10-04,43.209480171203616
1579,2016-10-05,43.211180191040036
1580,2016-10-06,43.196600189208986
1581,2016-10-07,43.180500183105465
1582,2016-10-10,43.16006015777588
1583,2016-10-11,43.12984016418457
1584,2016-10-12,43.09230014801025
1585,2016-10-13,43.06034015655518
1586,2016-10-14,43.01754013061523
1587,2016-10-17,42.96630012512207
1588,2016-10-18,42.914260139465334
1589,2016-10-19,42.87530014038086
1590,2016-10-20,42.82704013824463
1591,2016-10-21,42.7881001663208
1592,2016-10-24,42.75570014953613
1593,2016-10-25,42.722400131225584
1594,2016-10-26,42.68552013397217
1595,2016-10-27,42.62886013031006
1596,2016-10-28,42.557760124206546
1597,2016-10-31,42.49450012207031
1598,2016-11-01,42.4385001373291
1599,2016-11-02,42.37880012512207
1600,2016-11-03,42.32372013092041
1601,2016-11-04,42.26944011688232
1602,2016-11-07,42.22000011444092
