,Date,GOOGL
824,2013-04-15,378.1677670288086
825,2013-04-16,378.7941934204102
826,2013-04-17,379.3577069091797
827,2013-04-18,379.85840759277346
828,2013-04-19,380.5185678100586
829,2013-04-22,381.21406311035156
830,2013-04-23,381.9006994628906
831,2013-04-24,382.5502490234375
832,2013-04-25,383.13688568115236
833,2013-04-26,383.6526513671875
834,2013-04-29,384.2723211669922
835,2013-04-30,384.94068939208984
836,2013-05-01,385.60440338134765
837,2013-05-02,386.2974963378906
838,2013-05-03,387.1058547973633
839,2013-05-06,387.98738647460937
840,2013-05-07,388.78993896484377
841,2013-05-08,389.6711703491211
842,2013-05-09,390.51591522216796
843,2013-05-10,391.4081573486328
844,2013-05-13,392.1926916503906
845,2013-05-14,393.02367248535154
846,2013-05-15,394.00355255126954
847,2013-05-16,394.9120111083984
848,2013-05-17,395.88072967529297
849,2013-05-20,396.87687591552736
850,2013-05-21,397.8683673095703
851,2013-05-22,398.7849337768555
852,2013-05-23,399.69974853515623
853,2013-05-24,400.5302792358398
854,2013-05-28,401.3211700439453
855,2013-05-29,402.04509399414064
856,2013-05-30,402.7097088623047
857,2013-05-31,403.3927420043945
858,2013-06-03,404.06506408691405
859,2013-06-04,404.67056945800783
860,2013-06-05,405.26226104736327
861,2013-06-06,405.88613494873044
862,2013-06-07,406.66931793212893
863,2013-06-10,407.4965951538086
864,2013-06-11,408.3205191040039
865,2013-06-12,409.12462310791017
866,2013-06-13,409.98793640136716
867,2013-06-14,410.8496481323242
868,2013-06-17,411.5741226196289
869,2013-06-18,412.3069055175781
870,2013-06-19,413.04269134521485
871,2013-06-20,413.7134118652344
872,2013-06-21,414.35029876708984
873,2013-06-24,414.9306790161133
874,2013-06-25,415.48378204345704
875,2013-06-26,415.97452270507813
876,2013-06-27,416.56536346435547
877,2013-06-28,417.13908721923826
878,2013-07-01,417.72822662353514
879,2013-07-02,418.27056884765625
880,2013-07-03,418.77637481689453
881,2013-07-05,419.33228088378905
882,2013-07-08,419.95485321044924
883,2013-07-09,420.56736572265623
884,2013-07-10,421.1588073730469
885,2013-07-11,421.7961947631836
886,2013-07-12,422.37752624511717
887,2013-07-15,423.03933807373045
888,2013-07-16,423.66035888671877
889,2013-07-17,424.2551538085938
890,2013-07-18,424.8553039550781
891,2013-07-19,425.3881869506836
892,2013-07-22,425.94334228515623
893,2013-07-23,426.4568557739258
894,2013-07-24,426.9408898925781
895,2013-07-25,427.27222106933596
896,2013-07-26,427.5062048339844
897,2013-07-29,427.76090942382814
898,2013-07-30,428.05280151367185
899,2013-07-31,428.33423278808596
900,2013-08-01,428.6815802001953
901,2013-08-02,429.0767755126953
902,2013-08-05,429.47562438964843
903,2013-08-06,429.85114990234376
904,2013-08-07,430.2332821655273
905,2013-08-08,430.6580569458008
906,2013-08-09,431.0539028930664
907,2013-08-12,431.40825744628904
908,2013-08-13,431.7585577392578
909,2013-08-14,432.0563555908203
910,2013-08-15,432.3067059326172
911,2013-08-16,432.52937866210937
912,2013-08-19,432.8446441650391
913,2013-08-20,433.2011508178711
914,2013-08-21,433.5421917724609
915,2013-08-22,433.84584533691407
916,2013-08-23,434.16621551513674
917,2013-08-26,434.5231726074219
918,2013-08-27,434.85900817871095
919,2013-08-28,435.2278771972656
920,2013-08-29,435.6171667480469
921,2013-08-30,435.90105072021487
922,2013-09-03,436.2513510131836
923,2013-09-04,436.65965942382815
924,2013-09-05,437.14829803466796
925,2013-09-06,437.5797793579102
926,2013-09-09,438.1077575683594
927,2013-09-10,438.7221719360352
928,2013-09-11,439.2042541503906
929,2013-09-12,439.6694696044922
930,2013-09-13,440.0757260131836
931,2013-09-16,440.4476477050781
932,2013-09-17,440.833083190918
933,2013-09-18,441.34309326171876
934,2013-09-19,441.7401403808594
935,2013-09-20,442.13323364257815
936,2013-09-23,442.4639141845703
937,2013-09-24,442.75035064697266
938,2013-09-25,442.9080581665039
939,2013-09-26,442.9912414550781
940,2013-09-27,443.0871374511719
941,2013-09-30,443.09854888916016
942,2013-10-01,443.17622650146484
943,2013-10-02,443.21506561279296
944,2013-10-03,443.20785858154295
945,2013-10-04,443.13403472900393
946,2013-10-07,442.8830337524414
947,2013-10-08,442.6317825317383
948,2013-10-09,442.3649157714844
949,2013-10-10,442.16326416015625
950,2013-10-11,441.9881890869141
951,2013-10-14,441.9215725708008
952,2013-10-15,441.91766876220703
953,2013-10-16,442.04134246826175
954,2013-10-17,442.07898010253905
955,2013-10-18,442.79519622802735
956,2013-10-21,443.4585595703125
957,2013-10-22,444.1381390380859
958,2013-10-23,444.95785858154295
959,2013-10-24,445.79094146728517
960,2013-10-25,446.5692196655273
961,2013-10-28,447.3217721557617
962,2013-10-29,448.1051052856445
963,2013-10-30,448.80680694580076
964,2013-10-31,449.5614114379883
965,2013-11-01,450.3374877929688
966,2013-11-04,451.0837838745117
967,2013-11-05,451.8169171142578
968,2013-11-06,452.500100402832
969,2013-11-07,453.03728759765625
970,2013-11-08,453.61461486816404
971,2013-11-11,454.244494934082
972,2013-11-12,454.89939971923826
973,2013-11-13,455.71361419677737
974,2013-11-14,456.5596099853516
975,2013-11-15,457.3599603271484
976,2013-11-18,458.13313385009764
977,2013-11-19,458.8580084228516
978,2013-11-20,459.53083099365233
979,2013-11-21,460.290390625
980,2013-11-22,461.01841888427737
981,2013-11-25,461.78138153076173
982,2013-11-26,462.54874908447266
983,2013-11-27,463.33888946533204
984,2013-11-29,464.1076580810547
985,2013-12-02,464.7795300292969
986,2013-12-03,465.4314819335938
987,2013-12-04,466.09960021972654
988,2013-12-05,466.78893981933595
989,2013-12-06,467.5462969970703
990,2013-12-09,468.3844351196289
991,2013-12-10,469.32567626953124
992,2013-12-11,470.15946014404295
993,2013-12-12,470.9910916137695
994,2013-12-13,471.7813314819336
995,2013-12-16,472.7086590576172
996,2013-12-17,473.6321325683594
997,2013-12-18,474.64554595947266
998,2013-12-19,475.6230230712891
999,2013-12-20,476.68843841552734
1000,2013-12-23,477.743893737793
1001,2013-12-24,478.7712713623047
1002,2013-12-26,479.83463500976563
1003,2013-12-27,480.94489532470703
1004,2013-12-30,482.0400402832031
1005,2013-12-31,483.18143157958986
1006,2014-01-02,484.29609619140626
1007,2014-01-03,485.39464447021487
1008,2014-01-06,486.57617614746096
1009,2014-01-07,487.92277282714844
1010,2014-01-08,489.33203186035155
1011,2014-01-09,490.70004974365236
1012,2014-01-10,492.0240234375
1013,2014-01-13,493.313112487793
1014,2014-01-14,494.71486419677734
1015,2014-01-15,496.09079010009765
1016,2014-01-16,497.5222714233398
1017,2014-01-17,498.9443933105469
1018,2014-01-21,500.5137127685547
1019,2014-01-22,502.097646484375
1020,2014-01-23,503.6225210571289
1021,2014-01-24,505.00855712890626
1022,2014-01-27,506.21401245117187
1023,2014-01-28,507.472170715332
1024,2014-01-29,508.61010894775393
1025,2014-01-30,509.8904391479492
1026,2014-01-31,511.3565048217773
1027,2014-02-03,512.5815298461914
1028,2014-02-04,513.7925909423828
1029,2014-02-05,515.0445428466796
1030,2014-02-06,516.4003485107422
1031,2014-02-07,517.8501986694336
1032,2014-02-10,519.2857342529297
1033,2014-02-11,520.7214697265625
1034,2014-02-12,522.1644128417969
1035,2014-02-13,523.6498480224609
1036,2014-02-14,525.232931213379
1037,2014-02-18,526.8547528076172
1038,2014-02-19,528.4819302368164
1039,2014-02-20,530.1132614135743
1040,2014-02-21,531.7519000244141
1041,2014-02-24,533.4365847778321
1042,2014-02-25,535.1032513427734
1043,2014-02-26,536.7658135986328
1044,2014-02-27,538.4831307983399
1045,2014-02-28,540.2013488769531
1046,2014-03-03,541.8877853393554
1047,2014-03-04,543.6957931518555
1048,2014-03-05,545.5096069335938
1049,2014-03-06,547.2682153320312
1050,2014-03-07,548.9839309692383
1051,2014-03-10,550.66291015625
1052,2014-03-11,552.254401550293
1053,2014-03-12,553.8022994995117
1054,2014-03-13,555.3051522827149
1055,2014-03-14,556.11291015625
1056,2014-03-17,557.0578552246094
1057,2014-03-18,558.0801773071289
1058,2014-03-19,558.9202175903321
1059,2014-03-20,559.7791268920898
1060,2014-03-21,560.619167175293
1061,2014-03-24,561.3345327758789
1062,2014-03-25,561.947546081543
1063,2014-03-26,562.4558047485351
1064,2014-03-27,562.874723815918
1065,2014-03-28,563.340739440918
1066,2014-03-31,563.783182067871
1067,2014-04-01,564.3505993652344
1068,2014-04-02,564.9129113769532
1069,2014-04-03,565.5831164550781
1070,2014-04-04,565.9503811645508
1071,2014-04-07,566.2986730957032
1072,2014-04-08,566.8098092651367
1073,2014-04-09,567.3126913452148
1074,2014-04-10,567.5982601928711
1075,2014-04-11,567.8028872680665
1076,2014-04-14,568.0919741821289
1077,2014-04-15,568.4478433227539
1078,2014-04-16,568.9701770019532
1079,2014-04-17,569.2280517578125
1080,2014-04-21,569.4571368408203
1081,2014-04-22,569.6772521972656
1082,2014-04-23,569.7550048828125
1083,2014-04-24,569.7785339355469
1084,2014-04-25,569.7062805175781
1085,2014-04-28,569.6584027099609
1086,2014-04-29,569.750131225586
1087,2014-04-30,569.8027349853515
1088,2014-05-01,569.8960430908203
1089,2014-05-02,569.8800384521485
1090,2014-05-05,569.8372424316407
1091,2014-05-06,569.6342138671876
1092,2014-05-07,569.4223718261719
1093,2014-05-08,569.2689166259765
1094,2014-05-09,569.2258575439453
1095,2014-05-12,569.239887084961
1096,2014-05-13,569.3006323242188
1097,2014-05-14,569.2155529785156
1098,2014-05-15,569.0702166748047
1099,2014-05-16,568.8446081542969
1100,2014-05-19,568.6518273925781
1101,2014-05-20,568.490962524414
1102,2014-05-21,568.3950695800781
1103,2014-05-22,568.3519720458985
1104,2014-05-23,568.437119140625
1105,2014-05-27,568.57666015625
1106,2014-05-28,568.7099890136719
1107,2014-05-29,568.88505859375
1108,2014-05-30,569.0093664550782
1109,2014-06-02,568.9527667236329
1110,2014-06-03,568.7860052490234
1111,2014-06-04,568.6667486572265
1112,2014-06-05,568.6594921875
1113,2014-06-06,568.6992718505859
1114,2014-06-09,568.6538189697266
1115,2014-06-10,568.5879699707032
1116,2014-06-11,568.4760833740235
1117,2014-06-12,568.3126751708984
1118,2014-06-13,568.0918505859376
1119,2014-06-16,567.7839196777344
1120,2014-06-17,567.4838134765625
1121,2014-06-18,567.4656384277343
1122,2014-06-19,567.603876953125
1123,2014-06-20,567.6484063720703
1124,2014-06-23,567.8511657714844
1125,2014-06-24,567.8939331054687
1126,2014-06-25,567.8424725341797
1127,2014-06-26,568.0173498535156
1128,2014-06-27,568.1777532958985
1129,2014-06-30,568.3027313232421
1130,2014-07-01,568.412025756836
1131,2014-07-02,568.4267327880859
1132,2014-07-03,568.4870123291016
1133,2014-07-07,568.4377557373047
1134,2014-07-08,568.2823663330078
1135,2014-07-09,568.1104608154296
1136,2014-07-10,567.8908404541015
1137,2014-07-11,567.696880493164
1138,2014-07-14,567.6217626953126
1139,2014-07-15,567.5257861328125
1140,2014-07-16,567.4070111083985
1141,2014-07-17,567.1465924072265
1142,2014-07-18,567.091586303711
1143,2014-07-21,566.9690295410156
1144,2014-07-22,566.9025775146484
1145,2014-07-23,566.8701434326172
1146,2014-07-24,566.8807739257812
1147,2014-07-25,566.7809436035157
1148,2014-07-28,566.6737463378906
1149,2014-07-29,566.5090924072266
1150,2014-07-30,566.3834625244141
1151,2014-07-31,566.1150482177734
1152,2014-08-01,565.845092163086
1153,2014-08-04,565.625249633789
1154,2014-08-05,565.4053985595704
1155,2014-08-06,565.2804284667968
1156,2014-08-07,565.0320617675782
1157,2014-08-08,564.7490997314453
1158,2014-08-11,564.5193475341797
1159,2014-08-12,564.248755493164
1160,2014-08-13,564.1732342529297
1161,2014-08-14,564.2242889404297
1162,2014-08-15,564.2619897460937
1163,2014-08-18,564.5234741210937
1164,2014-08-19,564.9175970458984
1165,2014-08-20,565.2653405761719
1166,2014-08-21,565.6114123535157
1167,2014-08-22,565.8566821289063
1168,2014-08-25,566.081201171875
1169,2014-08-26,566.2474011230469
1170,2014-08-27,566.6249011230469
1171,2014-08-28,567.0218011474609
1172,2014-08-29,567.2703009033203
1173,2014-09-02,567.486201171875
1174,2014-09-03,567.9145013427734
1175,2014-09-04,568.4683013916016
1176,2014-09-05,568.9941015625
1177,2014-09-08,569.5234014892578
1178,2014-09-09,569.8041009521485
1179,2014-09-10,570.3049005126953
1180,2014-09-11,570.8223004150391
1181,2014-09-12,571.2163006591796
1182,2014-09-15,571.6576007080079
1183,2014-09-16,572.2010009765625
1184,2014-09-17,572.9029010009766
1185,2014-09-18,573.6458013916016
1186,2014-09-19,574.3365014648438
1187,2014-09-22,574.9604016113282
1188,2014-09-23,575.4869012451172
1189,2014-09-24,576.1324011230469
1190,2014-09-25,576.6316009521485
1191,2014-09-26,577.2849011230469
1192,2014-09-29,577.9830010986328
1193,2014-09-30,578.6654010009765
1194,2014-10-01,579.1955010986328
1195,2014-10-02,579.6200012207031
1196,2014-10-03,580.0671014404297
1197,2014-10-06,580.6008020019531
1198,2014-10-07,581.0506018066407
1199,2014-10-08,581.6050018310547
1200,2014-10-09,581.9248016357421
1201,2014-10-10,582.0728015136718
1202,2014-10-13,582.0233013916015
1203,2014-10-14,581.9557012939454
1204,2014-10-15,581.7250012207031
1205,2014-10-16,581.3455010986328
1206,2014-10-17,580.8707006835938
1207,2014-10-20,580.488900756836
1208,2014-10-21,580.152700805664
1209,2014-10-22,579.9362005615235
1210,2014-10-23,579.9276007080078
1211,2014-10-24,579.8790008544922
1212,2014-10-27,579.7285009765625
1213,2014-10-28,579.6576007080079
1214,2014-10-29,579.5348010253906
1215,2014-10-30,579.4545013427735
1216,2014-10-31,579.4582012939453
1217,2014-11-03,579.5009014892578
1218,2014-11-04,579.5393017578125
1219,2014-11-05,579.5758020019531
1220,2014-11-06,579.5865020751953
1221,2014-11-07,579.4981024169922
1222,2014-11-10,579.4305023193359
1223,2014-11-11,579.3782019042969
1224,2014-11-12,579.2178021240235
1225,2014-11-13,579.0568023681641
1226,2014-11-14,578.7494024658204
1227,2014-11-17,578.3681024169922
1228,2014-11-18,577.9563024902344
1229,2014-11-19,577.5816027832032
1230,2014-11-20,577.1043029785156
1231,2014-11-21,576.6554028320312
1232,2014-11-24,576.1994024658203
1233,2014-11-25,575.7841021728516
1234,2014-11-26,575.4774017333984
1235,2014-11-28,575.1346020507813
1236,2014-12-01,574.7307025146484
1237,2014-12-02,574.2501025390625
1238,2014-12-03,573.6772021484375
1239,2014-12-04,573.17240234375
1240,2014-12-05,572.5470025634766
1241,2014-12-08,572.0461022949219
1242,2014-12-09,571.3561022949219
1243,2014-12-10,570.6521020507812
1244,2014-12-11,569.9375018310546
1245,2014-12-12,569.1007019042969
1246,2014-12-15,568.2290020751954
1247,2014-12-16,567.2298019409179
1248,2014-12-17,566.3041018676757
1249,2014-12-18,565.5108016967773
1250,2014-12-19,564.7568014526368
1251,2014-12-22,564.2843014526367
1252,2014-12-23,563.9360018920898
1253,2014-12-24,563.4826016235352
1254,2014-12-26,563.1664016723632
1255,2014-12-29,562.7946017456055
1256,2014-12-30,562.4293020629883
1257,2014-12-31,561.9565017700195
1258,2015-01-02,561.4795016479492
1259,2015-01-05,560.952901916504
1260,2015-01-06,560.1737020874024
1261,2015-01-07,559.3787017822266
1262,2015-01-08,558.6107015991211
1263,2015-01-09,557.6909014892578
1264,2015-01-12,556.6904016113281
1265,2015-01-13,555.7543017578125
1266,2015-01-14,554.8894018554688
1267,2015-01-15,554.0041021728516
1268,2015-01-16,553.2030020141601
1269,2015-01-20,552.4212020874023
1270,2015-01-21,551.7951022338867
1271,2015-01-22,551.3649020385742
1272,2015-01-23,550.9608023071289
1273,2015-01-26,550.4417019653321
1274,2015-01-27,549.7584017944336
1275,2015-01-28,548.951301574707
1276,2015-01-29,548.1058010864258
1277,2015-01-30,547.4650009155273
1278,2015-02-02,546.8673013305664
1279,2015-02-03,546.2661013793945
1280,2015-02-04,545.6160012817382
1281,2015-02-05,545.0653012084961
1282,2015-02-06,544.5877011108398
1283,2015-02-09,543.9927011108398
1284,2015-02-10,543.4614010620118
1285,2015-02-11,542.8687008666992
1286,2015-02-12,542.2748007202149
1287,2015-02-13,541.8137002563476
1288,2015-02-17,541.3520004272461
1289,2015-02-18,540.7943008422851
1290,2015-02-19,540.4063009643555
1291,2015-02-20,539.9453005981445
1292,2015-02-23,539.4172006225585
1293,2015-02-24,538.9196011352539
1294,2015-02-25,538.5966012573242
1295,2015-02-26,538.3807009887695
1296,2015-02-27,538.1445010375977
1297,2015-03-02,538.0169009399414
1298,2015-03-03,538.0638009643554
1299,2015-03-04,538.0097012329102
1300,2015-03-05,538.1159011840821
1301,2015-03-06,538.2930014038086
1302,2015-03-09,538.5865011596679
1303,2015-03-10,538.6981008911133
1304,2015-03-11,538.8477011108398
1305,2015-03-12,539.0902011108399
1306,2015-03-13,539.3905014038086
1307,2015-03-16,539.6831015014649
1308,2015-03-17,539.8789010620117
1309,2015-03-18,540.1136007690429
1310,2015-03-19,540.2138003540039
1311,2015-03-20,540.3743002319336
1312,2015-03-23,540.5292001342773
1313,2015-03-24,540.7151998901368
1314,2015-03-25,540.8006997680664
1315,2015-03-26,540.8343997192383
1316,2015-03-27,540.7311996459961
1317,2015-03-30,540.7048995971679
1318,2015-03-31,540.6099996948242
1319,2015-04-01,540.5453994750976
1320,2015-04-02,540.4415994262695
1321,2015-04-06,540.3628994750976
1322,2015-04-07,540.2291995239258
1323,2015-04-08,540.104700012207
1324,2015-04-09,540.0024002075195
1325,2015-04-10,539.9233999633789
1326,2015-04-13,539.8579000854493
1327,2015-04-14,539.7893002319336
1328,2015-04-15,539.7545999145508
1329,2015-04-16,539.717799987793
1330,2015-04-17,539.6075997924804
1331,2015-04-20,539.5939999389649
1332,2015-04-21,539.5483999633789
1333,2015-04-22,539.5479000854492
1334,2015-04-23,539.6452005004883
1335,2015-04-24,539.8910000610351
1336,2015-04-27,540.1556997680664
1337,2015-04-28,540.4134994506836
1338,2015-04-29,540.6576998901368
1339,2015-04-30,540.7195999145508
1340,2015-05-01,540.9503994750977
1341,2015-05-04,541.1714999389649
1342,2015-05-05,541.2407998657227
1343,2015-05-06,541.3112002563477
1344,2015-05-07,541.4105001831055
1345,2015-05-08,541.6849002075195
1346,2015-05-11,541.9843002319336
1347,2015-05-12,542.39
1348,2015-05-13,542.7203997802734
1349,2015-05-14,543.0661999511718
1350,2015-05-15,543.3307000732422
1351,2015-05-18,543.4744000244141
1352,2015-05-19,543.5795001220703
1353,2015-05-20,543.7353002929688
1354,2015-05-21,543.8882000732422
1355,2015-05-22,544.0603002929688
1356,2015-05-26,544.179400024414
1357,2015-05-27,544.4153002929687
1358,2015-05-28,544.6616003417969
1359,2015-05-29,544.9202001953125
1360,2015-06-01,545.3459002685547
1361,2015-06-02,545.8339004516602
1362,2015-06-03,546.3177001953125
1363,2015-06-04,546.8274002075195
1364,2015-06-05,547.3521005249023
1365,2015-06-08,547.7689004516601
1366,2015-06-09,548.1312002563477
1367,2015-06-10,548.6170999145507
1368,2015-06-11,549.0128997802734
1369,2015-06-12,549.3881994628906
1370,2015-06-15,549.6142993164062
1371,2015-06-16,549.6899993896484
1372,2015-06-17,549.7364990234375
1373,2015-06-18,549.9310992431641
1374,2015-06-19,550.2943994140625
1375,2015-06-22,550.7668994140626
1376,2015-06-23,551.2684997558594
1377,2015-06-24,551.4786999511718
1378,2015-06-25,551.7361999511719
1379,2015-06-26,551.9338000488282
1380,2015-06-29,552.0853002929688
1381,2015-06-30,552.1873999023437
1382,2015-07-01,552.2815997314453
1383,2015-07-02,552.4621997070312
1384,2015-07-06,552.5167999267578
1385,2015-07-07,552.6371002197266
1386,2015-07-08,552.5940002441406
1387,2015-07-09,552.5289007568359
1388,2015-07-10,552.6399005126954
1389,2015-07-13,552.9307000732422
1390,2015-07-14,553.3079998779297
1391,2015-07-15,553.7296002197265
1392,2015-07-16,554.3974005126953
1393,2015-07-17,556.0071002197266
1394,2015-07-20,557.4622003173828
1395,2015-07-21,558.8228002929687
1396,2015-07-22,560.1475
1397,2015-07-23,561.144599609375
1398,2015-07-24,561.904400024414
1399,2015-07-27,562.7038000488282
1400,2015-07-28,563.4860998535156
1401,2015-07-29,564.3713995361328
1402,2015-07-30,565.2759997558594
1403,2015-07-31,566.2525
1404,2015-08-03,567.3427996826172
1405,2015-08-04,568.3439001464844
1406,2015-08-05,569.5467999267578
1407,2015-08-06,570.6319000244141
1408,2015-08-07,571.6997003173828
1409,2015-08-10,572.6695007324219
1410,2015-08-11,573.93580078125
1411,2015-08-12,575.2010003662109
1412,2015-08-13,576.4124005126953
1413,2015-08-14,577.5307006835938
1414,2015-08-17,578.8018005371093
1415,2015-08-18,580.0527001953125
1416,2015-08-19,581.4176000976563
1417,2015-08-20,582.6009997558593
1418,2015-08-21,583.4942999267578
1419,2015-08-24,584.1804998779297
1420,2015-08-25,584.892099609375
1421,2015-08-26,586.0499993896484
1422,2015-08-27,587.2809997558594
1423,2015-08-28,588.3894995117188
1424,2015-08-31,589.3874993896484
1425,2015-09-01,590.1976995849609
1426,2015-09-02,591.1603991699219
1427,2015-09-03,592.1330987548828
1428,2015-09-04,593.0122991943359
1429,2015-09-08,594.0158990478516
1430,2015-09-09,595.1225988769531
1431,2015-09-10,596.1880987548828
1432,2015-09-11,597.311898803711
1433,2015-09-14,598.3447985839844
1434,2015-09-15,599.4208984375
1435,2015-09-16,600.3394989013672
1436,2015-09-17,601.3949987792969
1437,2015-09-18,602.3604986572266
1438,2015-09-21,603.4163983154297
1439,2015-09-22,604.4606982421875
1440,2015-09-23,605.4819982910157
1441,2015-09-24,606.5026977539062
1442,2015-09-25,607.4737982177735
1443,2015-09-28,608.365498046875
1444,2015-09-29,609.1711981201172
1445,2015-09-30,610.0653979492188
1446,2015-10-01,611.02759765625
1447,2015-10-02,612.2101977539063
1448,2015-10-05,613.5320977783203
1449,2015-10-06,614.7564978027344
1450,2015-10-07,615.9915979003906
1451,2015-10-08,617.1948980712891
1452,2015-10-09,618.4144976806641
1453,2015-10-12,619.6536975097656
1454,2015-10-13,620.9172973632812
1455,2015-10-14,622.1761968994141
1456,2015-10-15,623.6344970703125
1457,2015-10-16,625.0451971435547
1458,2015-10-19,626.5028973388672
1459,2015-10-20,627.849697265625
1460,2015-10-21,629.0755969238281
1461,2015-10-22,630.3474969482422
1462,2015-10-23,631.9878973388672
1463,2015-10-26,633.782197265625
1464,2015-10-27,635.6150970458984
1465,2015-10-28,637.5494970703126
1466,2015-10-29,639.5763970947265
1467,2015-10-30,641.4242974853515
1468,2015-11-02,643.4012976074218
1469,2015-11-03,645.4147979736329
1470,2015-11-04,647.5378979492187
1471,2015-11-05,649.6958978271484
1472,2015-11-06,651.8458978271484
1473,2015-11-09,653.8317980957031
1474,2015-11-10,655.8391979980469
1475,2015-11-11,657.894898071289
1476,2015-11-12,659.8262982177735
1477,2015-11-13,661.6412982177734
1478,2015-11-16,663.5659979248047
1479,2015-11-17,665.4951977539063
1480,2015-11-18,667.6827978515626
1481,2015-11-19,669.8817980957032
1482,2015-11-20,672.2187982177734
1483,2015-11-23,674.5123980712891
1484,2015-11-24,676.7524981689453
1485,2015-11-25,678.9447979736328
1486,2015-11-27,681.2474975585938
1487,2015-11-30,683.4294970703126
1488,2015-12-01,685.7062969970704
1489,2015-12-02,687.7674969482422
1490,2015-12-03,689.6076971435547
1491,2015-12-04,691.5601971435547
1492,2015-12-07,693.2722967529297
1493,2015-12-08,694.0274969482422
1494,2015-12-09,694.7245965576171
1495,2015-12-10,695.3714965820312
1496,2015-12-11,695.9246966552735
1497,2015-12-14,696.8027966308593
1498,2015-12-15,697.8559967041016
1499,2015-12-16,699.0391967773437
1500,2015-12-17,700.1408972167969
1501,2015-12-18,701.0950970458985
1502,2015-12-21,702.0574969482421
1503,2015-12-22,703.1537969970703
1504,2015-12-23,704.1916973876953
1505,2015-12-24,705.2372973632813
1506,2015-12-28,706.3267974853516
1507,2015-12-29,707.5648974609375
1508,2015-12-30,708.8239971923828
1509,2015-12-31,709.9726971435547
1510,2016-01-04,710.6640972900391
1511,2016-01-05,711.3646978759766
1512,2016-01-06,712.0928979492187
1513,2016-01-07,712.6091979980469
1514,2016-01-08,712.9771978759766
1515,2016-01-11,713.4205981445313
1516,2016-01-12,713.9335986328125
1517,2016-01-13,714.3344989013672
1518,2016-01-14,715.2080987548828
1519,2016-01-15,716.1318988037109
1520,2016-01-19,717.1979992675781
1521,2016-01-20,717.7861993408203
1522,2016-01-21,718.3732989501954
1523,2016-01-22,719.2309991455078
1524,2016-01-25,720.0889990234375
1525,2016-01-26,721.131298828125
1526,2016-01-27,721.8579992675782
1527,2016-01-28,722.9704992675781
1528,2016-01-29,724.2943988037109
1529,2016-02-01,725.5632989501953
1530,2016-02-02,726.9382989501953
1531,2016-02-03,727.921298828125
1532,2016-02-04,728.6685992431641
1533,2016-02-05,729.181499633789
1534,2016-02-08,729.5723992919922
1535,2016-02-09,729.9273992919922
1536,2016-02-10,730.27919921875
1537,2016-02-11,730.733599243164
1538,2016-02-12,731.132699584961
1539,2016-02-16,731.777099609375
1540,2016-02-17,732.5638995361328
1541,2016-02-18,733.1898999023438
1542,2016-02-19,734.0094995117188
1543,2016-02-22,735.0574993896485
1544,2016-02-23,736.0042993164062
1545,2016-02-24,736.829599609375
1546,2016-02-25,737.7007995605469
1547,2016-02-26,738.3794995117188
1548,2016-02-29,738.8348992919922
1549,2016-03-01,739.5401989746093
1550,2016-03-02,740.2349987792969
1551,2016-03-03,740.8808990478516
1552,2016-03-04,741.470698852539
1553,2016-03-07,741.8343988037109
1554,2016-03-08,742.1379992675782
1555,2016-03-09,742.5879992675781
1556,2016-03-10,742.9794989013672
1557,2016-03-11,743.4749987792969
1558,2016-03-14,743.9778985595703
1559,2016-03-15,744.6835986328125
1560,2016-03-16,745.5391986083985
1561,2016-03-17,746.3125982666015
1562,2016-03-18,746.6733978271484
1563,2016-03-21,746.9837976074218
1564,2016-03-22,747.2560974121094
1565,2016-03-23,747.4624975585938
1566,2016-03-24,747.5623980712891
1567,2016-03-28,747.7212982177734
1568,2016-03-29,747.902798461914
1569,2016-03-30,748.0979986572265
1570,2016-03-31,748.1738989257813
1571,2016-04-01,748.2638989257813
1572,2016-04-04,748.2990991210937
1573,2016-04-05,748.3370989990234
1574,2016-04-06,748.4351989746094
1575,2016-04-07,748.3838989257813
1576,2016-04-08,748.4132983398438
1577,2016-04-11,748.587998046875
1578,2016-04-12,748.7269982910157
1579,2016-04-13,748.9862982177734
1580,2016-04-14,749.1400982666015
1581,2016-04-15,749.3406982421875
1582,2016-04-18,749.4474981689453
1583,2016-04-19,749.442998046875
1584,2016-04-20,749.4958978271484
1585,2016-04-21,749.6032977294922
1586,2016-04-22,749.2612982177734
1587,2016-04-25,749.0548986816407
1588,2016-04-26,748.470698852539
1589,2016-04-27,747.9067993164062
1590,2016-04-28,747.2753991699219
1591,2016-04-29,746.5620989990234
1592,2016-05-02,745.976298828125
1593,2016-05-03,745.3092987060547
1594,2016-05-04,744.7974987792969
1595,2016-05-05,744.34419921875
1596,2016-05-06,744.0917993164062
1597,2016-05-09,743.757699584961
1598,2016-05-10,743.5505993652343
1599,2016-05-11,743.0901989746094
1600,2016-05-12,742.6725988769531
1601,2016-05-13,742.3523992919922
1602,2016-05-16,742.0473992919922
1603,2016-05-17,741.5779992675781
1604,2016-05-18,741.1106994628906
1605,2016-05-19,740.6053991699218
1606,2016-05-20,740.0000994873047
1607,2016-05-23,739.2329992675782
1608,2016-05-24,738.6602996826172
1609,2016-05-25,738.2611993408203
1610,2016-05-26,738.036099243164
1611,2016-05-27,737.8967987060547
1612,2016-05-31,737.7919982910156
1613,2016-06-01,737.8665985107422
1614,2016-06-02,738.0001989746094
