Date,TSLA
2014-03-04,33.165679988861086
2014-03-05,33.33343999862671
2014-03-06,33.49346002578736
2014-03-07,33.62848001480103
2014-03-10,33.74672002792359
2014-03-11,33.847660045623776
2014-03-12,33.96352003097534
2014-03-13,34.0735000038147
2014-03-14,34.168640003204345
2014-03-17,34.29140001296997
2014-03-18,34.42840002059936
2014-03-19,34.57107999801636
2014-03-20,34.69459997177124
2014-03-21,34.81305997848511
2014-03-24,34.927679996490475
2014-03-25,35.03961999893188
2014-03-26,35.14709999084473
2014-03-27,35.24185998916626
2014-03-28,35.34225999832153
2014-03-31,35.40875997543335
2014-04-01,35.48907999038696
2014-04-02,35.647339973449704
2014-04-03,35.81859998703003
2014-04-04,35.96715997695923
2014-04-07,36.09279998779297
2014-04-08,36.24811998367309
2014-04-09,36.40458000183106
2014-04-10,36.53776000976563
2014-04-11,36.674420013427735
2014-04-14,36.8274400138855
2014-04-15,36.96308002471924
2014-04-16,37.11908000946045
2014-04-17,37.27112001419067
2014-04-21,37.43712001800537
2014-04-22,37.63272003173828
2014-04-23,37.80770002365112
2014-04-24,37.96954000473023
2014-04-25,38.11468002319336
2014-04-28,38.263360023498535
2014-04-29,38.387800006866456
2014-04-30,38.525679988861086
2014-05-01,38.66017999649048
2014-05-02,38.80727998733521
2014-05-05,38.95729997634888
2014-05-06,39.08747999191284
2014-05-07,39.21087999343872
2014-05-08,39.2731199836731
2014-05-09,39.342339973449704
2014-05-12,39.41579996109009
2014-05-13,39.49119997024536
2014-05-14,39.57647996902466
2014-05-15,39.67221996307373
2014-05-16,39.76885995864868
2014-05-19,39.87393995285034
2014-05-20,39.96171997070312
2014-05-21,40.04961996078491
2014-05-22,40.15713996887207
2014-05-23,40.266859951019285
2014-05-27,40.389119949340824
2014-05-28,40.50939994812012
2014-05-29,40.63075994491577
2014-05-30,40.75229995727539
2014-06-02,40.86297994613648
2014-06-03,40.97029993057251
2014-06-04,41.08321992874146
2014-06-05,41.205579948425296
2014-06-06,41.34323993682861
2014-06-09,41.43131992340088
2014-06-10,41.507659912109375
2014-06-11,41.57465991973877
2014-06-12,41.64167991638183
2014-06-13,41.701159934997555
2014-06-16,41.793259925842285
2014-06-17,41.89359992980957
2014-06-18,41.99863994598389
2014-06-19,42.114979934692386
2014-06-20,42.21739994049072
2014-06-23,42.341379928588864
2014-06-24,42.440699920654296
2014-06-25,42.55165988922119
2014-06-26,42.66863986968994
2014-06-27,42.78929988861084
2014-06-30,42.92057991027832
2014-07-01,43.043259925842285
2014-07-02,43.12905994415283
2014-07-03,43.19443992614746
2014-07-07,43.24651992797852
2014-07-08,43.29401992797852
2014-07-09,43.340879936218265
2014-07-10,43.383339920043944
2014-07-11,43.412199897766115
2014-07-14,43.4783198928833
2014-07-15,43.4975399017334
2014-07-16,43.51265991210938
2014-07-17,43.50815994262695
2014-07-18,43.45219997406006
2014-07-21,43.387280006408695
2014-07-22,43.32136001586914
2014-07-23,43.2767200088501
2014-07-24,43.22268001556397
2014-07-25,43.16014003753662
2014-07-28,43.10446002960205
2014-07-29,43.04860000610351
2014-07-30,43.01402000427246
2014-07-31,42.98293998718262
2014-08-01,42.98065998077393
2014-08-04,42.97471996307373
2014-08-05,42.97611999511719
2014-08-06,43.01203998565674
2014-08-07,43.04885997772217
2014-08-08,43.06503997802734
2014-08-11,43.11199996948242
2014-08-12,43.16209999084472
2014-08-13,43.22493999481201
2014-08-14,43.30736000061035
2014-08-15,43.39049999237061
2014-08-18,43.484459991455076
2014-08-19,43.58333999633789
2014-08-20,43.670019989013674
2014-08-21,43.76180000305176
2014-08-22,43.84141998291015
2014-08-25,43.905939979553224
2014-08-26,43.97861995697021
2014-08-27,44.08065998077392
2014-08-28,44.19333995819092
2014-08-29,44.301819953918454
2014-09-02,44.43619995117187
2014-09-03,44.59019992828369
2014-09-04,44.75471992492676
2014-09-05,44.91331993103027
2014-09-08,45.089719924926754
2014-09-09,45.24845993041992
2014-09-10,45.414419937133786
2014-09-11,45.56627994537354
2014-09-12,45.68739994049072
2014-09-15,45.77913993835449
2014-09-16,45.884899940490726
2014-09-17,46.00795993804932
2014-09-18,46.1385799407959
2014-09-19,46.24337993621826
2014-09-22,46.32765995025635
2014-09-23,46.4130199432373
2014-09-24,46.49547996520996
2014-09-25,46.55615997314453
2014-09-26,46.63479995727539
2014-09-29,46.72261993408203
2014-09-30,46.8507999420166
2014-10-01,46.96675994873047
2014-10-02,47.100259971618655
2014-10-03,47.230359954833986
2014-10-06,47.37035995483399
2014-10-07,47.51231998443603
2014-10-08,47.647759971618655
2014-10-09,47.769599990844725
2014-10-10,47.85281997680664
2014-10-13,47.90309997558594
2014-10-14,47.94745994567871
2014-10-15,47.992259941101075
2014-10-16,48.02183994293213
2014-10-17,48.05631992340088
2014-10-20,48.09677993774414
2014-10-21,48.15191993713379
2014-10-22,48.20471996307373
2014-10-23,48.26541996002197
2014-10-24,48.32791996002197
2014-10-27,48.35745994567871
2014-10-28,48.426659965515135
2014-10-29,48.4922399520874
2014-10-30,48.56495994567871
2014-10-31,48.63941993713379
2014-11-03,48.71755996704101
2014-11-04,48.78257995605469
2014-11-05,48.795299949645994
2014-11-06,48.81439994812012
2014-11-07,48.84055995941162
2014-11-10,48.868839988708494
2014-11-11,48.91181999206543
2014-11-12,48.935579986572264
2014-11-13,48.973979988098144
2014-11-14,49.01756000518799
2014-11-17,49.0543200302124
2014-11-18,49.091600036621095
2014-11-19,49.10696002960205
2014-11-20,49.12494003295898
2014-11-21,49.151640014648436
2014-11-24,49.18658004760742
2014-11-25,49.237440032958986
2014-11-26,49.29618003845215
2014-11-28,49.33910003662109
2014-12-01,49.36346004486084
2014-12-02,49.39006004333496
2014-12-03,49.3952600479126
2014-12-04,49.41266002655029
2014-12-05,49.4257600402832
2014-12-08,49.42368003845215
2014-12-09,49.41742000579834
2014-12-10,49.39601997375488
2014-12-11,49.3746199798584
2014-12-12,49.34363998413086
2014-12-15,49.30463996887207
2014-12-16,49.25311996459961
2014-12-17,49.215119972229004
2014-12-18,49.201619987487796
2014-12-19,49.18236000061035
2014-12-22,49.18096000671387
2014-12-23,49.15636001586914
2014-12-24,49.12384002685547
2014-12-26,49.1025
2014-12-29,49.056059989929196
2014-12-30,48.995739974975585
2014-12-31,48.944299964904786
2015-01-02,48.864279975891115
2015-01-05,48.76453998565674
2015-01-06,48.666479988098146
2015-01-07,48.56561996459961
2015-01-08,48.462839965820315
2015-01-09,48.35627998352051
2015-01-12,48.24717998504639
2015-01-13,48.144259986877444
2015-01-14,48.02095996856689
2015-01-15,47.89113998413086
2015-01-16,47.75217998504639
2015-01-20,47.61256000518799
2015-01-21,47.479199981689455
2015-01-22,47.354720001220706
2015-01-23,47.21790000915527
2015-01-26,47.062760009765626
2015-01-27,46.91234001159668
2015-01-28,46.73900001525879
2015-01-29,46.59462001800537
2015-01-30,46.43760002136231
2015-02-02,46.30252002716065
2015-02-03,46.17704002380371
2015-02-04,46.05352001190185
2015-02-05,45.9371000289917
2015-02-06,45.864100036621096
2015-02-09,45.77758003234863
2015-02-10,45.687400016784665
2015-02-11,45.58536003112793
2015-02-12,45.4724800491333
2015-02-13,45.37996006011963
2015-02-17,45.287840042114254
2015-02-18,45.19248001098633
2015-02-19,45.122000007629396
2015-02-20,45.06302001953125
2015-02-23,44.98718002319336
2015-02-24,44.910040016174314
2015-02-25,44.837080001831055
2015-02-26,44.74861999511719
2015-02-27,44.64487998962402
2015-03-02,44.518299980163576
2015-03-03,44.39827995300293
2015-03-04,44.284599952697754
2015-03-05,44.17183994293213
2015-03-06,44.08577995300293
2015-03-09,44.01835994720459
2015-03-10,43.94487995147705
2015-03-11,43.87295997619629
2015-03-12,43.802399978637695
2015-03-13,43.724799995422366
2015-03-16,43.655259971618655
2015-03-17,43.57403995513916
2015-03-18,43.513259925842284
2015-03-19,43.43397994995117
2015-03-20,43.35965995788574
2015-03-23,43.315579948425295
2015-03-24,43.23347995758056
2015-03-25,43.145879974365236
2015-03-26,43.04937999725342
2015-03-27,42.935979995727536
2015-03-30,42.831939964294435
2015-03-31,42.73161998748779
2015-04-01,42.64486000061035
2015-04-02,42.54442001342773
2015-04-06,42.47021999359131
2015-04-07,42.39285999298096
2015-04-08,42.30604000091553
2015-04-09,42.22802001953125
2015-04-10,42.14642002105713
2015-04-13,42.04862003326416
2015-04-14,41.95558002471924
2015-04-15,41.855840034484864
2015-04-16,41.77376003265381
2015-04-17,41.689920043945314
2015-04-20,41.61490005493164
2015-04-21,41.54028003692627
2015-04-22,41.48298004150391
2015-04-23,41.42330005645752
2015-04-24,41.371120071411134
2015-04-27,41.37094009399414
2015-04-28,41.36904010772705
2015-04-29,41.375340118408204
2015-04-30,41.370880126953125
2015-05-01,41.37552013397217
2015-05-04,41.40782012939453
2015-05-05,41.4399401473999
2015-05-06,41.48112014770508
2015-05-07,41.53696014404297
2015-05-08,41.59618011474609
2015-05-11,41.667080116271975
2015-05-12,41.760940132141116
2015-05-13,41.83566013336181
2015-05-14,41.8873401260376
2015-05-15,41.94644012451172
2015-05-18,41.998740119934084
2015-05-19,42.05108013153076
2015-05-20,42.09526012420654
2015-05-21,42.13086013793945
2015-05-22,42.174900169372556
2015-05-26,42.22536018371582
2015-05-27,42.275400199890136
2015-05-28,42.339680213928226
2015-05-29,42.42110019683838
2015-06-01,42.49744018554688
2015-06-02,42.57224018096924
2015-06-03,42.64898017883301
2015-06-04,42.72750015258789
2015-06-05,42.82136013031006
2015-06-08,42.92544013977051
2015-06-09,43.05206016540527
2015-06-10,43.16972015380859
2015-06-11,43.28640018463135
2015-06-12,43.40392017364502
2015-06-15,43.511540184020994
2015-06-16,43.6145401763916
2015-06-17,43.73278018951416
2015-06-18,43.843460159301756
2015-06-19,43.95652015686035
2015-06-22,44.07736015319824
2015-06-23,44.20230014801025
2015-06-24,44.32544013977051
2015-06-25,44.44114013671875
2015-06-26,44.53860012054443
2015-06-29,44.62554012298584
2015-06-30,44.72008010864258
2015-07-01,44.823660125732424
2015-07-02,44.94874015808105
2015-07-06,45.075600166320804
2015-07-07,45.18576015472412
2015-07-08,45.28992015838623
2015-07-09,45.3982201385498
2015-07-10,45.5078201675415
2015-07-13,45.623220176696776
2015-07-14,45.731100196838376
2015-07-15,45.82316017150879
2015-07-16,45.941840171813965
2015-07-17,46.08294017791748
2015-07-20,46.23994018554688
2015-07-21,46.35910018920899
2015-07-22,46.48816020965576
2015-07-23,46.627900199890135
2015-07-24,46.759600219726565
2015-07-27,46.8607402420044
2015-07-28,46.9891202545166
2015-07-29,47.12900024414063
2015-07-30,47.280820274353026
2015-07-31,47.432480278015134
2015-08-03,47.564980278015135
2015-08-04,47.715400276184084
2015-08-05,47.87830028533936
2015-08-06,47.97916030883789
2015-08-07,48.074720306396486
2015-08-10,48.15558032989502
2015-08-11,48.23902030944824
2015-08-12,48.31920028686523
2015-08-13,48.404960289001465
2015-08-14,48.48782028198242
2015-08-17,48.60920028686523
2015-08-18,48.74982028961182
2015-08-19,48.89032028198242
2015-08-20,48.99354030609131
2015-08-21,49.07754028320313
2015-08-24,49.14010025024414
2015-08-25,49.19816024780273
2015-08-26,49.24164024353027
2015-08-27,49.321120223999024
2015-08-28,49.402740211486815
2015-08-31,49.48068019866943
2015-09-01,49.53614021301269
2015-09-02,49.61196018218994
2015-09-03,49.688180160522464
2015-09-04,49.7563801574707
2015-09-08,49.83932014465332
2015-09-09,49.92356014251709
2015-09-10,50.00998012542725
2015-09-11,50.091640129089356
2015-09-14,50.15914012908936
2015-09-15,50.22908012390137
2015-09-16,50.31672012329101
2015-09-17,50.377760124206546
2015-09-18,50.43804012298584
2015-09-21,50.50154010772705
2015-09-22,50.571320114135744
2015-09-23,50.64138011932373
2015-09-24,50.70660011291504
2015-09-25,50.754520111083984
2015-09-28,50.790520133972166
2015-09-29,50.8102201461792
2015-09-30,50.833800163269046
2015-10-01,50.834580192565916
2015-10-02,50.84024017333984
2015-10-05,50.84618015289307
2015-10-06,50.84090015411377
2015-10-07,50.80714012145996
2015-10-08,50.76308013916016
2015-10-09,50.710180130004886
2015-10-12,50.652640151977536
2015-10-13,50.59990013122559
2015-10-14,50.53820011138916
2015-10-15,50.4859001159668
2015-10-16,50.445060119628906
2015-10-19,50.398360099792484
2015-10-20,50.32282009124756
2015-10-21,50.24410011291504
2015-10-22,50.170840148925784
2015-10-23,50.09104015350342
2015-10-26,50.0297201538086
2015-10-27,49.952140159606934
2015-10-28,49.86548015594482
2015-10-29,49.77674015045166
2015-10-30,49.689200172424314
2015-11-02,49.613960151672366
2015-11-03,49.529280128479
2015-11-04,49.49178012847901
2015-11-05,49.44908012390137
2015-11-06,49.392980117797855
2015-11-09,49.31986015319824
2015-11-10,49.227840156555175
2015-11-11,49.14642017364502
2015-11-12,49.036960182189944
2015-11-13,48.921000175476074
2015-11-16,48.812040176391605
2015-11-17,48.705860176086425
2015-11-18,48.623960189819336
2015-11-19,48.53104019165039
2015-11-20,48.43276016235352
2015-11-23,48.30822013854981
2015-11-24,48.18528015136719
2015-11-25,48.108800163269045
2015-11-27,48.062100143432616
2015-11-30,48.006780128479
2015-12-01,47.962860107421875
2015-12-02,47.90252010345459
2015-12-03,47.83664009094238
2015-12-04,47.771120109558105
2015-12-07,47.70002014160156
2015-12-08,47.60414016723633
2015-12-09,47.488660163879395
2015-12-10,47.4092601776123
2015-12-11,47.30756015777588
2015-12-14,47.210320167541504
2015-12-15,47.121680145263674
2015-12-16,47.08468013763428
2015-12-17,47.02182014465332
2015-12-18,46.95510013580322
2015-12-21,46.88664012908936
2015-12-22,46.81424015045166
2015-12-23,46.753660125732424
2015-12-24,46.682240104675294
2015-12-28,46.599880104064944
2015-12-29,46.58200008392334
2015-12-30,46.573160095214845
2015-12-31,46.57090007781982
2016-01-04,46.54298007965088
2016-01-05,46.51350009918213
2016-01-06,46.46656009674072
2016-01-07,46.41156009674072
2016-01-08,46.32358009338379
2016-01-11,46.21784008026123
2016-01-12,46.12728008270264
2016-01-13,46.04354007720947
2016-01-14,45.99436008453369
2016-01-15,45.96660011291504
2016-01-19,45.93598011016846
2016-01-20,45.883700141906736
2016-01-21,45.79766014099121
2016-01-22,45.70580013275146
2016-01-25,45.600440139770505
2016-01-26,45.510300140380856
2016-01-27,45.39106014251709
2016-01-28,45.27932014465332
2016-01-29,45.17786014556885
2016-02-01,45.07540016174316
2016-02-02,44.94314014434814
2016-02-03,44.79314014434814
2016-02-04,44.64332015991211
2016-02-05,44.46214015960693
2016-02-08,44.25098014831543
2016-02-09,44.02298013687134
2016-02-10,43.786180114746095
2016-02-11,43.565880107879636
2016-02-12,43.33956010818481
2016-02-16,43.12802011489868
2016-02-17,42.94326009750366
2016-02-18,42.75056009292602
2016-02-19,42.5699001121521
2016-02-22,42.428520107269286
2016-02-23,42.28964010238647
2016-02-24,42.15084009170532
2016-02-25,42.04594007492065
2016-02-26,41.93148008346557
2016-02-29,41.823040103912355
2016-03-01,41.71282011032105
2016-03-02,41.62558012008667
2016-03-03,41.56362009048462
2016-03-04,41.52432008743286
2016-03-07,41.503740062713625
2016-03-08,41.47044008255005
2016-03-09,41.454120082855226
2016-03-10,41.42186006546021
2016-03-11,41.38284006118774
2016-03-14,41.356940059661866
2016-03-15,41.367560062408444
2016-03-16,41.39124006271362
2016-03-17,41.42056005477905
2016-03-18,41.467860050201416
2016-03-21,41.513980083465576
2016-03-22,41.561760082244874
2016-03-23,41.581000080108645
2016-03-24,41.61324007034302
2016-03-28,41.65990003585816
2016-03-29,41.69258005142212
2016-03-30,41.72966005325318
2016-03-31,41.72594003677368
2016-04-01,41.73758005142212
2016-04-04,41.76684003829956
2016-04-05,41.827120037078856
2016-04-06,41.92496004104614
2016-04-07,42.00120000839233
2016-04-08,42.075459995269775
2016-04-11,42.16092000961304
2016-04-12,42.227940006256105
2016-04-13,42.3089999961853
2016-04-14,42.37058000564575
2016-04-15,42.4360000038147
2016-04-18,42.50374002456665
2016-04-19,42.56298002243042
2016-04-20,42.62642000198364
2016-04-21,42.663719997406005
2016-04-22,42.70800001144409
2016-04-25,42.751120014190676
2016-04-26,42.78422002792358
2016-04-27,42.82318002700806
2016-04-28,42.85318002700806
2016-04-29,42.873940029144286
2016-05-02,42.895280017852784
2016-05-03,42.90648000717163
2016-05-04,42.902560024261476
2016-05-05,42.871480007171634
2016-05-06,42.86730001449585
2016-05-09,42.84798002243042
2016-05-10,42.82318002700806
2016-05-11,42.77208002090454
2016-05-12,42.719860019683836
2016-05-13,42.6741600227356
2016-05-16,42.62562002182007
2016-05-17,42.57503999710083
2016-05-18,42.53798002243042
2016-05-19,42.50726003646851
2016-05-20,42.48992002487183
2016-05-23,42.44798002243042
2016-05-24,42.40762002944946
2016-05-25,42.3667600440979
2016-05-26,42.37018003463745
2016-05-27,42.36940004348755
2016-05-31,42.37778005599976
2016-06-01,42.385600032806394
2016-06-02,42.401520023345945
2016-06-03,42.42380002975464
2016-06-06,42.44522005081177
2016-06-07,42.50928003311157
2016-06-08,42.567960033416746
2016-06-09,42.61670003890991
2016-06-10,42.64484003067017
2016-06-13,42.683180027008056
2016-06-14,42.713160037994385
2016-06-15,42.74346006393433
2016-06-16,42.78656003952026
2016-06-17,42.830380039215086
2016-06-20,42.89364004135132
2016-06-21,42.95346006393433
2016-06-22,42.96438005447388
2016-06-23,42.96330003738403
2016-06-24,42.98404005050659
2016-06-27,43.03418004989624
2016-06-28,43.08710004806519
2016-06-29,43.18228002548218
2016-06-30,43.310860042572024
2016-07-01,43.447360038757324
2016-07-05,43.587980060577394
2016-07-06,43.7159200668335
2016-07-07,43.84572006225586
2016-07-08,43.968940048217775
2016-07-11,44.08114006042481
2016-07-12,44.196900062561035
2016-07-13,44.308800048828125
2016-07-14,44.39638004302979
2016-07-15,44.4827600479126
2016-07-18,44.57726005554199
2016-07-19,44.65292003631592
2016-07-20,44.728960037231445
2016-07-21,44.78610000610352
2016-07-22,44.85793998718262
2016-07-25,44.94127998352051
2016-07-26,45.00881999969482
2016-07-27,45.06372001647949
2016-07-28,45.11436004638672
2016-07-29,45.17874004364014
2016-08-01,45.2213200378418
2016-08-02,45.265360031127926
2016-08-03,45.30194004058838
2016-08-04,45.3328600692749
2016-08-05,45.35624008178711
2016-08-08,45.364700050354
2016-08-09,45.37010005950928
2016-08-10,45.3559200668335
2016-08-11,45.32910003662109
2016-08-12,45.31184005737305
2016-08-15,45.3178600692749
2016-08-16,45.309580078125
2016-08-17,45.29554008483887
2016-08-18,45.28230007171631
2016-08-19,45.2785200881958
2016-08-22,45.264840087890626
2016-08-23,45.23934005737305
2016-08-24,45.19060005187988
2016-08-25,45.121580047607424
2016-08-26,45.03072006225586
2016-08-29,44.946720085144044
2016-08-30,44.86926010131836
2016-08-31,44.79344009399414
2016-09-01,44.69934009552002
2016-09-02,44.58584011077881
2016-09-06,44.48778011322022
2016-09-07,44.38218009948731
2016-09-08,44.269140090942386
2016-09-09,44.16334011077881
2016-09-12,44.06000011444092
2016-09-13,43.95552009582519
2016-09-14,43.84084011077881
2016-09-15,43.738040122985836
2016-09-16,43.64136013031006
2016-09-19,43.551100158691405
2016-09-20,43.464960174560545
2016-09-21,43.393880157470704
2016-09-22,43.323140144348145
2016-09-23,43.27340015411377
2016-09-26,43.24626014709472
2016-09-27,43.234820137023924
2016-09-28,43.21750015258789
2016-09-29,43.20106014251709
2016-09-30,43.19174015045166
2016-10-03,43.20122016906738
2016-10-04,43.209480171203616
2016-10-05,43.211180191040036
2016-10-06,43.196600189208986
2016-10-07,43.180500183105465
2016-10-10,43.16006015777588
2016-10-11,43.12984016418457
2016-10-12,43.09230014801025
2016-10-13,43.06034015655518
2016-10-14,43.01754013061523
2016-10-17,42.96630012512207
2016-10-18,42.914260139465334
2016-10-19,42.87530014038086
2016-10-20,42.82704013824463
2016-10-21,42.7881001663208
2016-10-24,42.75570014953613
2016-10-25,42.722400131225584
2016-10-26,42.68552013397217
2016-10-27,42.62886013031006
2016-10-28,42.557760124206546
2016-10-31,42.49450012207031
2016-11-01,42.4385001373291
2016-11-02,42.37880012512207
2016-11-03,42.32372013092041
2016-11-04,42.26944011688232
2016-11-07,42.22000011444092
2016-11-08,42.17894008636475
2016-11-09,42.11966011047363
2016-11-10,42.05114009857178
2016-11-11,42.03494010925293
2016-11-14,42.005040130615235
2016-11-15,41.9862801361084
2016-11-16,41.95704013824463
2016-11-17,41.93078010559082
2016-11-18,41.880440139770506
2016-11-21,41.824920120239256
2016-11-22,41.77426013946533
2016-11-23,41.73258010864258
2016-11-25,41.697000122070314
2016-11-28,41.65736011505127
2016-11-29,41.60294013977051
2016-11-30,41.53218013763428
2016-12-01,41.44664012908935
2016-12-02,41.36452011108398
2016-12-05,41.29506011962891
2016-12-06,41.22596008300781
2016-12-07,41.159760093688966
2016-12-08,41.093820114135745
2016-12-09,41.02146011352539
2016-12-12,40.965320129394534
2016-12-13,40.91708015441895
2016-12-14,40.854440155029295
2016-12-15,40.790580139160156
2016-12-16,40.73858013153076
2016-12-19,40.68282012939453
2016-12-20,40.63082012176514
2016-12-21,40.58620014190674
2016-12-22,40.548700141906735
2016-12-23,40.52380012512207
2016-12-27,40.50164009094238
2016-12-28,40.481060104370115
2016-12-29,40.458100128173825
2016-12-30,40.427320098876955
2017-01-03,40.41000007629395
2017-01-04,40.414160079956055
2017-01-05,40.41644004821777
2017-01-06,40.423280029296876
2017-01-09,40.43862003326416
2017-01-10,40.45188003540039
2017-01-11,40.464320030212406
2017-01-12,40.47350002288818
2017-01-13,40.50314002990723
2017-01-17,40.524620056152344
2017-01-18,40.556100082397464
2017-01-19,40.6017000579834
2017-01-20,40.65118003845215
2017-01-23,40.71862003326416
2017-01-24,40.80516002655029
2017-01-25,40.890080032348635
2017-01-26,40.993560028076175
2017-01-27,41.103900032043455
2017-01-30,41.199500007629396
2017-01-31,41.299940032958986
2017-02-01,41.40370002746582
2017-02-02,41.51786003112793
2017-02-03,41.62392002105713
2017-02-06,41.74736003875732
2017-02-07,41.8695000076294
2017-02-08,41.992820014953615
2017-02-09,42.12041999816895
2017-02-10,42.246199989318846
2017-02-13,42.39811996459961
2017-02-14,42.54963996887207
2017-02-15,42.69629997253418
2017-02-16,42.819299964904786
2017-02-17,42.945779953002926
2017-02-21,43.08893997192383
2017-02-22,43.223419952392575
2017-02-23,43.333999977111816
2017-02-24,43.439939994812015
2017-02-27,43.50499996185303
2017-02-28,43.58215995788574
2017-03-01,43.665279960632326
2017-03-02,43.7642399597168
2017-03-03,43.87415996551513
2017-03-06,43.974679985046386
2017-03-07,44.07165996551514
2017-03-08,44.16237998962402
2017-03-09,44.251699981689455
2017-03-10,44.3460599899292
2017-03-13,44.45048000335694
2017-03-14,44.5682799911499
2017-03-15,44.672619972229
2017-03-16,44.798519973754885
2017-03-17,44.921339950561524
2017-03-20,45.03965995788574
2017-03-21,45.1363399887085
2017-03-22,45.24187995910645
2017-03-23,45.34341999053955
2017-03-24,45.46979999542236
2017-03-27,45.61477996826172
2017-03-28,45.788099975585936
2017-03-29,45.96681999206543
2017-03-30,46.14781997680664
2017-03-31,46.323299980163576
2017-04-03,46.533919982910156
2017-04-04,46.7514400100708
2017-04-05,46.96131999969482
2017-04-06,47.18802001953125
2017-04-07,47.41597999572754
2017-04-10,47.677859992980956
2017-04-11,47.92773998260498
2017-04-12,48.1535599899292
2017-04-13,48.38423999786377
2017-04-17,48.617079963684084
2017-04-18,48.848539962768555
2017-04-19,49.0772399520874
2017-04-20,49.29597995758056
2017-04-21,49.513879928588864
2017-04-24,49.73769992828369
2017-04-25,49.986139907836915
2017-04-26,50.22767990112305
2017-04-27,50.48117992401123
2017-04-28,50.746379928588865
2017-05-01,51.01843994140625
2017-05-02,51.28451995849609
2017-05-03,51.52025993347168
2017-05-04,51.72659992218018
2017-05-05,51.95893989562988
2017-05-08,52.18845989227295
2017-05-09,52.43467987060547
2017-05-10,52.687739868164066
2017-05-11,52.93877990722656
2017-05-12,53.18341987609863
2017-05-15,53.40971984863281
2017-05-16,53.626159858703616
2017-05-17,53.822979850769045
2017-05-18,54.03219985961914
2017-05-19,54.22717987060547
2017-05-22,54.408819885253905
2017-05-23,54.57705986022949
2017-05-24,54.76813983917236
2017-05-25,54.974419860839845
2017-05-26,55.190719871521
2017-05-30,55.406939849853515
2017-05-31,55.635459899902344
2017-06-01,55.858179893493656
2017-06-02,56.075319900512696
2017-06-05,56.31021987915039
2017-06-06,56.55645988464355
2017-06-07,56.81657989501953
2017-06-08,57.08107990264892
2017-06-09,57.32455986022949
2017-06-12,57.56585987091064
2017-06-13,57.830239906311036
2017-06-14,58.102099952697756
2017-06-15,58.35493995666504
2017-06-16,58.58851993560791
2017-06-19,58.819179916381835
2017-06-20,59.05863990783691
2017-06-21,59.305539894104
2017-06-22,59.56949993133545
2017-06-23,59.83253993988037
2017-06-26,60.08903995513916
2017-06-27,60.31067993164063
2017-06-28,60.55049995422363
2017-06-29,60.7564599609375
2017-06-30,60.96471996307373
2017-07-03,61.145799980163574
2017-07-05,61.26157997131347
2017-07-06,61.34077995300293
2017-07-07,61.40601997375488
2017-07-10,61.47615997314453
2017-07-11,61.57107997894287
2017-07-12,61.69221996307373
2017-07-13,61.79457996368408
2017-07-14,61.895359954833985
2017-07-17,61.98747997283935
2017-07-18,62.13197998046875
2017-07-19,62.26849998474121
2017-07-20,62.43588001251221
2017-07-21,62.59270000457764
2017-07-24,62.77769996643067
2017-07-25,62.95593994140625
2017-07-26,63.140499916076664
2017-07-27,63.306999893188475
2017-07-28,63.479959907531736
2017-07-31,63.63315990447998
2017-08-01,63.782499923706055
2017-08-02,63.94689994812012
2017-08-03,64.14873992919922
2017-08-04,64.34655998229981
2017-08-07,64.54543994903564
2017-08-08,64.75177993774415
2017-08-09,64.95583995819092
2017-08-10,65.14279998779297
2017-08-11,65.35717994689941
2017-08-14,65.57475997924804
2017-08-15,65.78986000061035
2017-08-16,65.98936000823974
2017-08-17,66.1527600479126
2017-08-18,66.2927799987793
2017-08-21,66.41373996734619
2017-08-22,66.54059993743897
2017-08-23,66.68953994750977
2017-08-24,66.79835994720459
2017-08-25,66.88705993652344
2017-08-28,66.98837997436523
2017-08-29,67.08569995880127
2017-08-30,67.18697998046875
2017-08-31,67.27399997711181
2017-09-01,67.36737998962403
2017-09-05,67.47287998199462
2017-09-06,67.55393997192382
2017-09-07,67.65228000640869
2017-09-08,67.73858001708984
2017-09-11,67.85492000579833
2017-09-12,67.97540004730224
2017-09-13,68.09666007995605
2017-09-14,68.23588008880616
2017-09-15,68.36792007446289
2017-09-18,68.51758007049561
2017-09-19,68.65052001953126
2017-09-20,68.77020000457763
2017-09-21,68.85749996185302
2017-09-22,68.92189998626709
2017-09-25,68.98984001159668
2017-09-26,69.0894200515747
2017-09-27,69.15466007232666
2017-09-28,69.21948005676269
2017-09-29,69.25916007995606
2017-10-02,69.29178009033203
2017-10-03,69.34186004638671
2017-10-04,69.40226005554199
2017-10-05,69.48116008758545
2017-10-06,69.56090007781982
2017-10-09,69.63456005096435
2017-10-10,69.71962001800537
2017-10-11,69.80715999603271
2017-10-12,69.89782001495361
2017-10-13,70.00124000549316
2017-10-16,70.08200004577637
2017-10-17,70.15984004974365
2017-10-18,70.22886005401611
2017-10-19,70.26228008270263
2017-10-20,70.27046001434326
2017-10-23,70.2637600326538
2017-10-24,70.25874004364013
2017-10-25,70.21578006744384
2017-10-26,70.16242008209228
2017-10-27,70.08486011505127
2017-10-30,69.98502010345459
2017-10-31,69.93344013214111
2017-11-01,69.85758014678954
2017-11-02,69.70420013427734
2017-11-03,69.55506008148194
2017-11-06,69.40994007110595
2017-11-07,69.27924007415771
2017-11-08,69.1484200668335
2017-11-09,69.00992008209228
2017-11-10,68.86310009002686
